protocol,series_id,replicate,A_mM,B_mM,C_mM,v_true,v_obs
forward_A_var,B=0.1265,1,0.0,0.1265207750316229,0.0,0.0,0.0
forward_A_var,B=0.1265,1,0.0001965306993705296,0.1265207750316229,0.0,0.01746787683270953,0.01746787683270953
forward_A_var,B=0.1265,1,0.000314581691497361,0.1265207750316229,0.0,0.027943617878291787,0.027943617878291787
forward_A_var,B=0.1265,1,0.0005035429118316178,0.1265207750316229,0.0,0.04468574237367813,0.04468574237367813
forward_A_var,B=0.1265,1,0.0008060083307740478,0.1265207750316229,0.0,0.0714176985443538,0.0714176985443538
forward_A_var,B=0.1265,1,0.0012901570333183566,0.1265207750316229,0.0,0.11403671416202113,0.11403671416202113
forward_A_var,B=0.1265,1,0.0020651215466002946,0.1265207750316229,0.0,0.18182337343582303,0.18182337343582303
forward_A_var,B=0.1265,1,0.0033055875308943394,0.1265207750316229,0.0,0.2892334437426953,0.2892334437426953
forward_A_var,B=0.1265,1,0.0052911698792705705,0.1265207750316229,0.0,0.4584137962833011,0.4584137962833011
forward_A_var,B=0.1265,1,0.00846944103873891,0.1265207750316229,0.0,0.7223950957489088,0.7223950957489088
forward_A_var,B=0.1265,1,0.013556818840706657,0.1265207750316229,0.0,1.1283185817647239,1.1283185817647239
forward_A_var,B=0.1265,1,0.021700055084993508,0.1265207750316229,0.0,1.738677686945803,1.738677686945803
forward_A_var,B=0.1265,1,0.034734726208615986,0.1265207750316229,0.0,2.626197407711381,2.626197407711381
forward_A_var,B=0.1265,1,0.05559899272430237,0.1265207750316229,0.0,3.8558233471450967,3.8558233471450967
forward_A_var,B=0.1265,1,0.08899589342927482,0.1265207750316229,0.0,5.450013811622878,5.450013811622878
forward_A_var,B=0.1265,1,0.14245346289902988,0.1265207750316229,0.0,7.347977224602034,7.347977224602034
forward_A_var,B=0.1265,1,0.22802163459432157,0.1265207750316229,0.0,9.39115525494928,9.39115525494928
forward_A_var,B=0.1265,1,0.36498843050182095,0.1265207750316229,0.0,11.365505078642537,11.365505078642537
forward_A_var,B=0.1265,1,0.5842276968025037,0.1265207750316229,0.0,13.083974142994347,13.083974142994347
forward_A_var,B=0.1265,1,0.9351584137663655,0.1265207750316229,0.0,14.448815520906807,14.448815520906807
forward_A_var,B=0.1265,1,1.4968842860828182,0.1265207750316229,0.0,15.456068333686165,15.456068333686165
forward_A_var,B=0.1265,1,2.3960246017542244,0.1265207750316229,0.0,16.159854363006417,16.159854363006417
forward_A_var,B=0.1265,1,3.835255634378315,0.1265207750316229,0.0,16.633016054192616,16.633016054192616
forward_A_var,B=0.1265,1,6.138996139798161,0.1265207750316229,0.0,16.942941984127845,16.942941984127845
forward_A_var,B=0.1265,1,9.826534968526481,0.1265207750316229,0.0,17.142494813276706,17.142494813276706
forward_A_var,B=0.1265,2,0.0,0.1265207750316229,0.0,0.0,0.0
forward_A_var,B=0.1265,2,0.0001965306993705296,0.1265207750316229,0.0,0.01746787683270953,0.01746787683270953
forward_A_var,B=0.1265,2,0.000314581691497361,0.1265207750316229,0.0,0.027943617878291787,0.027943617878291787
forward_A_var,B=0.1265,2,0.0005035429118316178,0.1265207750316229,0.0,0.04468574237367813,0.04468574237367813
forward_A_var,B=0.1265,2,0.0008060083307740478,0.1265207750316229,0.0,0.0714176985443538,0.0714176985443538
forward_A_var,B=0.1265,2,0.0012901570333183566,0.1265207750316229,0.0,0.11403671416202113,0.11403671416202113
forward_A_var,B=0.1265,2,0.0020651215466002946,0.1265207750316229,0.0,0.18182337343582303,0.18182337343582303
forward_A_var,B=0.1265,2,0.0033055875308943394,0.1265207750316229,0.0,0.2892334437426953,0.2892334437426953
forward_A_var,B=0.1265,2,0.0052911698792705705,0.1265207750316229,0.0,0.4584137962833011,0.4584137962833011
forward_A_var,B=0.1265,2,0.00846944103873891,0.1265207750316229,0.0,0.7223950957489088,0.7223950957489088
forward_A_var,B=0.1265,2,0.013556818840706657,0.1265207750316229,0.0,1.1283185817647239,1.1283185817647239
forward_A_var,B=0.1265,2,0.021700055084993508,0.1265207750316229,0.0,1.738677686945803,1.738677686945803
forward_A_var,B=0.1265,2,0.034734726208615986,0.1265207750316229,0.0,2.626197407711381,2.626197407711381
forward_A_var,B=0.1265,2,0.05559899272430237,0.1265207750316229,0.0,3.8558233471450967,3.8558233471450967
forward_A_var,B=0.1265,2,0.08899589342927482,0.1265207750316229,0.0,5.450013811622878,5.450013811622878
forward_A_var,B=0.1265,2,0.14245346289902988,0.1265207750316229,0.0,7.347977224602034,7.347977224602034
forward_A_var,B=0.1265,2,0.22802163459432157,0.1265207750316229,0.0,9.39115525494928,9.39115525494928
forward_A_var,B=0.1265,2,0.36498843050182095,0.1265207750316229,0.0,11.365505078642537,11.365505078642537
forward_A_var,B=0.1265,2,0.5842276968025037,0.1265207750316229,0.0,13.083974142994347,13.083974142994347
forward_A_var,B=0.1265,2,0.9351584137663655,0.1265207750316229,0.0,14.448815520906807,14.448815520906807
forward_A_var,B=0.1265,2,1.4968842860828182,0.1265207750316229,0.0,15.456068333686165,15.456068333686165
forward_A_var,B=0.1265,2,2.3960246017542244,0.1265207750316229,0.0,16.159854363006417,16.159854363006417
forward_A_var,B=0.1265,2,3.835255634378315,0.1265207750316229,0.0,16.633016054192616,16.633016054192616
forward_A_var,B=0.1265,2,6.138996139798161,0.1265207750316229,0.0,16.942941984127845,16.942941984127845
forward_A_var,B=0.1265,2,9.826534968526481,0.1265207750316229,0.0,17.142494813276706,17.142494813276706
forward_A_var,B=0.1265,3,0.0,0.1265207750316229,0.0,0.0,0.0
forward_A_var,B=0.1265,3,0.0001965306993705296,0.1265207750316229,0.0,0.01746787683270953,0.01746787683270953
forward_A_var,B=0.1265,3,0.000314581691497361,0.1265207750316229,0.0,0.027943617878291787,0.027943617878291787
forward_A_var,B=0.1265,3,0.0005035429118316178,0.1265207750316229,0.0,0.04468574237367813,0.04468574237367813
forward_A_var,B=0.1265,3,0.0008060083307740478,0.1265207750316229,0.0,0.0714176985443538,0.0714176985443538
forward_A_var,B=0.1265,3,0.0012901570333183566,0.1265207750316229,0.0,0.11403671416202113,0.11403671416202113
forward_A_var,B=0.1265,3,0.0020651215466002946,0.1265207750316229,0.0,0.18182337343582303,0.18182337343582303
forward_A_var,B=0.1265,3,0.0033055875308943394,0.1265207750316229,0.0,0.2892334437426953,0.2892334437426953
forward_A_var,B=0.1265,3,0.0052911698792705705,0.1265207750316229,0.0,0.4584137962833011,0.4584137962833011
forward_A_var,B=0.1265,3,0.00846944103873891,0.1265207750316229,0.0,0.7223950957489088,0.7223950957489088
forward_A_var,B=0.1265,3,0.013556818840706657,0.1265207750316229,0.0,1.1283185817647239,1.1283185817647239
forward_A_var,B=0.1265,3,0.021700055084993508,0.1265207750316229,0.0,1.738677686945803,1.738677686945803
forward_A_var,B=0.1265,3,0.034734726208615986,0.1265207750316229,0.0,2.626197407711381,2.626197407711381
