protocol,series_id,replicate,A_mM,B_mM,C_mM,v_true,v_obs
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.0,0.4361423850452713,0.4419632297701406
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,2.146066223675083e-06,0.4353521827208213,0.44645370055561784
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,3.435153616566718e-06,0.43487847434983834,0.4215606473580529
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,5.498563016943498e-06,0.4341216952085765,0.4596975835107648
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,8.801409958928271e-06,0.43291410151099385,0.45264275661379544
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,1.4088193047241339e-05,0.43099072775506336,0.42743100186494404
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,2.2550612261277667e-05,0.42793639503026254,0.4069085487709636
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,3.6096191445791106e-05,0.42310897280138426,0.4339577297745341
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,5.7778255499009754e-05,0.41553618172411205,0.4101304774144844
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,9.248418392068637e-05,0.4037965432594261,0.368978547972025
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.0001480370807599398,0.3859313876117004,0.4191530193741514
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.00023695918967851881,0.3595113895905397,0.35962717719124954
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.00037929454758807207,0.3220948105940815,0.3221568989090236
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.000607127134529875,0.2723599781561052,0.2494883760123156
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.0009718129612629546,0.21185468928477788,0.1972169510885902
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.00155555628790991,0.14628163969189267,0.15172127686178896
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.002489939382688803,0.08435661824870441,0.0777426023097602
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.003985582635389506,0.03382748425775048,0.03230828923443276
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.006379620746576095,-0.002187418407346264,-0.0024833365291361065
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.010211696656031475,-0.025260491294134105,-0.026197379286439303
reverse_C_var,"A=0.009827,B=0.06326",1,0.00982653496852648,0.06326038751581145,0.016345603091025465,-0.03905792429497665,-0.035931833488066375
